condition,task,run,model,timestamp,success,input_tokens,input_tokens_cached,output_tokens,reasoning_tokens,total_cost_usd,wall_clock_seconds,turn_count,command_count,error_count
chrome-devtools-mcp,broken_element_interaction,3,claude-sonnet-4-6,2026-03-25T21:08:06.866Z,true,182164,160519,476,0,0.13646070000000002,17.183,4,0,0
chrome-devtools-mcp-search,navigate_404,1,claude-sonnet-4-6,2026-03-25T21:08:19.621Z,false,29790,8603,8,0,0.08215065,21.636,0,0,0
chrome-devtools-mcp,broken_element_interaction,4,claude-sonnet-4-6,2026-03-25T21:08:26.968Z,true,182219,160556,492,0,0.13677930000000002,15.488,4,0,0
pinchtab,multi_site_research,5,claude-sonnet-4-6,2026-03-25T21:08:38.860Z,true,419244,392195,1676,0,0.24422174999999996,51.32,13,0,0
chrome-devtools-mcp,broken_element_interaction,5,claude-sonnet-4-6,2026-03-25T21:08:47.490Z,true,182131,160324,462,0,0.1367997,16.546,4,0,0
chrome-devtools-mcp-code,wikipedia_deep_extraction,2,claude-sonnet-4-6,2026-03-25T21:08:48.903Z,true,286038,261127,2838,0,0.21431684999999998,46.502,9,0,0
pinchtab,tabular_data_analysis,1,claude-sonnet-4-6,2026-03-25T21:09:32.653Z,true,341877,310584,2460,0,0.24741569999999993,49.042,10,0,0
chrome-devtools-mcp-search,navigate_404,2,claude-sonnet-4-6,2026-03-25T21:09:44.210Z,false,29793,8603,8,0,0.0821619,24.351,0,0,0
chrome-devtools-mcp-code,wikipedia_deep_extraction,3,claude-sonnet-4-6,2026-03-25T21:10:09.779Z,true,427391,400342,3650,0,0.27627585000000005,64.495,13,0,0
pinchtab,tabular_data_analysis,2,claude-sonnet-4-6,2026-03-25T21:10:10.273Z,true,199181,170074,1223,0,0.1785132,31.99,6,0,0
chrome-devtools-mcp-search,navigate_404,3,claude-sonnet-4-6,2026-03-25T21:10:47.329Z,false,29794,8603,0,0,0.08204565,20.787,0,0,0
chrome-devtools-mcp-code,wikipedia_deep_extraction,4,claude-sonnet-4-6,2026-03-25T21:11:07.814Z,true,360265,332040,2817,0,0.24770175,49.57,11,0,0
pinchtab,tabular_data_analysis,3,claude-sonnet-4-6,2026-03-25T21:11:10.617Z,true,377681,335675,2432,0,0.29469674999999995,54.798,10,0,0
chrome-devtools-mcp-search,navigate_404,4,claude-sonnet-4-6,2026-03-25T21:11:43.154Z,false,29791,8603,0,0,0.08203440000000001,15.376,0,0,0
chrome-devtools-mcp-code,wikipedia_deep_extraction,5,claude-sonnet-4-6,2026-03-25T21:11:55.887Z,true,218866,195119,1778,0,0.17425095,37.73,7,0,0
pinchtab,tabular_data_analysis,4,claude-sonnet-4-6,2026-03-25T21:11:56.424Z,true,306392,275356,1621,0,0.22329929999999998,41.064,9,0,0
pinchtab,tabular_data_analysis,5,claude-sonnet-4-6,2026-03-25T21:12:17.282Z,true,95892,68473,678,0,0.13353015,16.669,3,0,0
chrome-devtools-mcp-code,github_issue_investigation,1,claude-sonnet-4-6,2026-03-25T21:12:25.331Z,true,160170,132519,1071,0,0.15950745,25.131,5,0,0
pinchtab,navigate_404,1,claude-sonnet-4-6,2026-03-25T21:12:50.042Z,true,153848,129164,575,0,0.1399347,28.422,5,0,0
chrome-devtools-mcp-search,navigate_404,5,claude-sonnet-4-6,2026-03-25T21:12:56.261Z,false,29794,8603,0,0,0.08204565,19.462,0,0,0
chrome-devtools-mcp-code,github_issue_investigation,2,claude-sonnet-4-6,2026-03-25T21:13:09.509Z,true,232146,199638,1456,0,0.20363040000000002,38.634,7,0,0
pinchtab,navigate_404,2,claude-sonnet-4-6,2026-03-25T21:13:12.771Z,true,153824,129402,568,0,0.1389186,17.699,5,0,0
chrome-devtools-mcp-search,broken_element_interaction,1,claude-sonnet-4-6,2026-03-25T21:13:21.849Z,true,185797,162799,786,0,0.14686395,21.63,6,0,0
pinchtab,navigate_404,3,claude-sonnet-4-6,2026-03-25T21:13:32.734Z,true,92570,69072,439,0,0.1154211,15.819,3,0,0
chrome-devtools-mcp-search,broken_element_interaction,2,claude-sonnet-4-6,2026-03-25T21:13:51.674Z,true,187110,163498,834,0,0.15009615,25.825,6,0,0
pinchtab,navigate_404,4,claude-sonnet-4-6,2026-03-25T21:13:55.280Z,true,153831,129961,536,0,0.1365363,17.33,5,0,0
pinchtab,navigate_404,5,claude-sonnet-4-6,2026-03-25T21:14:19.391Z,true,153858,129725,568,0,0.13793175,19.944,5,0,0
chrome-devtools-mcp-code,github_issue_investigation,3,claude-sonnet-4-6,2026-03-25T21:14:20.812Z,true,398607,365827,2701,0,0.27317835,63.287,12,0,0
chrome-devtools-mcp-search,broken_element_interaction,3,claude-sonnet-4-6,2026-03-25T21:14:24.769Z,true,185670,162538,741,0,0.14661315,28.852,6,0,0
pinchtab,broken_element_interaction,1,claude-sonnet-4-6,2026-03-25T21:14:38.262Z,true,121097,98987,543,0,0.12074985,14.323,4,0,0
chrome-devtools-mcp-search,broken_element_interaction,4,claude-sonnet-4-6,2026-03-25T21:14:53.977Z,true,187025,163772,797,0,0.1482771,24.736,6,0,0
chrome-devtools-mcp-code,github_issue_investigation,4,claude-sonnet-4-6,2026-03-25T21:14:58.087Z,true,178300,142500,1047,0,0.1927005,28.478,5,0,0
pinchtab,broken_element_interaction,2,claude-sonnet-4-6,2026-03-25T21:14:59.993Z,true,121083,98440,566,0,0.12292950000000001,16.321,4,0,0
pinchtab,broken_element_interaction,3,claude-sonnet-4-6,2026-03-25T21:15:19.658Z,true,121106,98993,534,0,0.12062790000000001,13.872,4,0,0
chrome-devtools-mcp-code,github_issue_investigation,5,claude-sonnet-4-6,2026-03-25T21:15:24.248Z,true,96630,69338,639,0,0.13272840000000002,16.641,3,0,0
chrome-devtools-mcp-search,broken_element_interaction,5,claude-sonnet-4-6,2026-03-25T21:15:25.797Z,true,185759,162295,761,0,0.14808525,27.371,6,0,0
pinchtab,broken_element_interaction,4,claude-sonnet-4-6,2026-03-25T21:15:42.062Z,true,121107,98735,593,0,0.12240675000000001,18.101,4,0,0
pinchtab,broken_element_interaction,5,claude-sonnet-4-6,2026-03-25T21:16:02.009Z,true,121104,98989,573,0,0.12121920000000001,15.616,4,0,0
chrome-devtools-mcp-code,multi_site_research,1,claude-sonnet-4-6,2026-03-25T21:16:09.915Z,true,235585,208630,1906,0,0.19225425,40.861,7,0,0
chrome-devtools-mcp-code,multi_site_research,2,claude-sonnet-4-6,2026-03-25T21:17:35.531Z,true,456979,426637,3940,0,0.30086310000000005,79.272,13,0,0
chrome-devtools-mcp-code,multi_site_research,3,claude-sonnet-4-6,2026-03-25T21:18:14.919Z,true,165487,138346,1181,0,0.16099304999999997,34.552,5,0,0
chrome-devtools-mcp-code,multi_site_research,4,claude-sonnet-4-6,2026-03-25T21:18:57.123Z,true,300644,271415,1948,0,0.22024575000000002,38.303,9,0,0
chrome-devtools-mcp-code,multi_site_research,5,claude-sonnet-4-6,2026-03-25T21:19:51.289Z,true,235986,208054,1728,0,0.19307520000000003,48.336,7,0,0
chrome-devtools-mcp-code,tabular_data_analysis,1,claude-sonnet-4-6,2026-03-25T21:20:27.181Z,true,219637,195863,1842,0,0.17553539999999998,31.688,7,0,0
chrome-devtools-mcp-code,tabular_data_analysis,2,claude-sonnet-4-6,2026-03-25T21:21:14.394Z,true,285239,260272,2436,0,0.20824035000000002,42.506,9,0,0
chrome-devtools-mcp-code,tabular_data_analysis,3,claude-sonnet-4-6,2026-03-25T21:21:50.317Z,true,218947,194636,1699,0,0.17503605,31.702,7,0,0
chrome-devtools-mcp-code,tabular_data_analysis,4,claude-sonnet-4-6,2026-03-25T21:22:29.738Z,true,222097,197395,1692,0,0.177225,35.12,7,0,0
chrome-devtools-mcp-code,tabular_data_analysis,5,claude-sonnet-4-6,2026-03-25T21:23:10.559Z,true,219330,195618,1843,0,0.17524439999999997,37.145,7,0,0
chrome-devtools-mcp-code,navigate_404,1,claude-sonnet-4-6,2026-03-25T21:23:32.771Z,true,92587,69398,620,0,0.11707515,16.803,3,0,0
chrome-devtools-mcp-code,navigate_404,2,claude-sonnet-4-6,2026-03-25T21:23:53.473Z,true,92651,69429,691,0,0.11827320000000001,15.233,3,0,0
chrome-devtools-mcp-code,navigate_404,3,claude-sonnet-4-6,2026-03-25T21:24:12.890Z,true,92588,69396,649,0,0.1175208,13.946,3,0,0
chrome-devtools-mcp-code,navigate_404,4,claude-sonnet-4-6,2026-03-25T21:24:35.358Z,true,92594,69401,623,0,0.11713604999999999,16.497,3,0,0
chrome-devtools-mcp-code,navigate_404,5,claude-sonnet-4-6,2026-03-25T21:24:54.333Z,true,92601,69402,640,0,0.11741385,15.316,3,0,0
chrome-devtools-mcp-code,broken_element_interaction,1,claude-sonnet-4-6,2026-03-25T21:25:26.923Z,true,91874,69480,840,0,0.1174185,16.844,3,0,0
chrome-devtools-mcp-code,broken_element_interaction,2,claude-sonnet-4-6,2026-03-25T21:25:54.402Z,true,92172,69584,1155,0,0.1229022,23.023,3,0,0
chrome-devtools-mcp-code,broken_element_interaction,3,claude-sonnet-4-6,2026-03-25T21:26:27.896Z,true,155649,132453,1424,0,0.14807639999999997,28.429,5,0,0
chrome-devtools-mcp-code,broken_element_interaction,4,claude-sonnet-4-6,2026-03-25T21:27:18.209Z,true,219674,195883,1926,0,0.17686514999999997,37.14,7,0,0
chrome-devtools-mcp-code,broken_element_interaction,5,claude-sonnet-4-6,2026-03-25T21:28:28.953Z,true,288434,262607,2910,0,0.21927585,66.036,9,0,0
chrome-devtools-mcp-compressed-cli,read_static_page,1,claude-sonnet-4-6,2026-03-25T22:11:54.277Z,true,90758,90376,243,0,0.032187299999999995,12.257,3,0,0
chrome-devtools-mcp-compressed-cli,read_static_page,2,claude-sonnet-4-6,2026-03-25T22:12:10.546Z,true,90762,68912,245,0,0.1062831,12.693,3,0,0
chrome-devtools-mcp-compressed-cli,read_static_page,3,claude-sonnet-4-6,2026-03-25T22:12:28.835Z,true,90754,68908,241,0,0.10620689999999999,12.571,3,0,0
chrome-devtools-mcp-compressed-cli,read_static_page,4,claude-sonnet-4-6,2026-03-25T22:12:47.056Z,true,90760,68911,244,0,0.10626405,14.493,3,0,0
chrome-devtools-mcp-compressed-cli,read_static_page,5,claude-sonnet-4-6,2026-03-25T22:13:05.358Z,true,90752,68741,230,0,0.10661055,13.881,3,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_fact_lookup,1,claude-sonnet-4-6,2026-03-25T22:13:29.392Z,true,90947,68961,265,0,0.1071078,18.071,3,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_fact_lookup,2,claude-sonnet-4-6,2026-03-25T22:13:55.791Z,true,91027,68948,257,0,0.10733265,22.49,3,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_fact_lookup,3,claude-sonnet-4-6,2026-03-25T22:14:14.516Z,true,91053,68961,270,0,0.1075803,15.105,3,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_fact_lookup,4,claude-sonnet-4-6,2026-03-25T22:14:35.258Z,true,90948,68961,266,0,0.10712655000000001,16.647,3,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_fact_lookup,5,claude-sonnet-4-6,2026-03-25T22:14:53.774Z,true,91144,68961,270,0,0.10792155,14.46,3,0,0
chrome-devtools-mcp-compressed-cli,github_repo_stars,1,claude-sonnet-4-6,2026-03-25T22:15:25.145Z,true,161891,134834,608,0,0.15102945,26.276,5,0,0
chrome-devtools-mcp-compressed-cli,github_repo_stars,2,claude-sonnet-4-6,2026-03-25T22:16:11.499Z,true,277096,245711,1384,0,0.21216030000000002,42.179,8,0,0
chrome-devtools-mcp-compressed-cli,github_repo_stars,3,claude-sonnet-4-6,2026-03-25T22:16:42.211Z,true,156071,132230,695,0,0.13949324999999999,26.497,5,0,0
chrome-devtools-mcp-compressed-cli,github_repo_stars,4,claude-sonnet-4-6,2026-03-25T22:17:22.586Z,true,222110,197150,1065,0,0.16871400000000003,35.793,7,0,0
chrome-devtools-mcp-compressed-cli,github_repo_stars,5,claude-sonnet-4-6,2026-03-25T22:17:55.302Z,true,189132,163799,934,0,0.15814319999999998,28.326,6,0,0
chrome-devtools-mcp-compressed-cli,httpbin_page_read,1,claude-sonnet-4-6,2026-03-25T22:18:24.889Z,true,91646,68943,421,0,0.11213115000000001,15.732,3,0,0
chrome-devtools-mcp-compressed-cli,httpbin_page_read,2,claude-sonnet-4-6,2026-03-25T22:18:49.646Z,true,91646,68943,411,0,0.11198115,14.51,3,0,0
chrome-devtools-mcp-compressed-cli,httpbin_page_read,3,claude-sonnet-4-6,2026-03-25T22:19:25.467Z,true,91646,68943,411,0,0.11198115,14.135,3,0,0
chrome-devtools-mcp-compressed-cli,httpbin_page_read,4,claude-sonnet-4-6,2026-03-25T22:19:58.079Z,true,91644,68942,417,0,0.1120671,15.537,3,0,0
chrome-devtools-mcp-compressed-cli,httpbin_page_read,5,claude-sonnet-4-6,2026-03-25T22:20:23.683Z,true,91644,68942,420,0,0.11211209999999999,15.293,3,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_table_read,1,claude-sonnet-4-6,2026-03-25T22:20:44.859Z,true,125025,100215,557,0,0.13145325,16.718,4,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_table_read,2,claude-sonnet-4-6,2026-03-25T22:21:07.179Z,true,125545,100007,551,0,0.13403085,18.144,4,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_table_read,3,claude-sonnet-4-6,2026-03-25T22:22:04.060Z,true,344391,313577,2740,0,0.25071734999999995,52.525,10,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_table_read,4,claude-sonnet-4-6,2026-03-25T22:22:48.948Z,true,322052,289858,1129,0,0.2246124,40.324,9,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_table_read,5,claude-sonnet-4-6,2026-03-25T22:23:27.880Z,true,228537,200200,1118,0,0.18308775,32.642,7,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_link_follow,1,claude-sonnet-4-6,2026-03-25T22:23:59.006Z,true,187824,162511,575,0,0.15229679999999998,27.087,6,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_link_follow,2,claude-sonnet-4-6,2026-03-25T22:24:30.589Z,true,188379,162484,567,0,0.1543512,27.372,6,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_link_follow,3,claude-sonnet-4-6,2026-03-25T22:24:58.252Z,true,188392,163833,570,0,0.1497909,23.258,6,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_link_follow,4,claude-sonnet-4-6,2026-03-25T22:25:37.523Z,true,349529,312229,906,0,0.24712619999999996,33.205,9,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_link_follow,5,claude-sonnet-4-6,2026-03-25T22:26:10.679Z,true,188332,163372,564,0,0.15106635,28.853,6,0,0
chrome-devtools-mcp-compressed-cli,github_navigate_to_file,1,claude-sonnet-4-6,2026-03-25T22:27:40.730Z,false,272070,242166,1291,0,0.20414805,56.556,8,0,0
chrome-devtools-mcp-compressed-cli,github_navigate_to_file,2,claude-sonnet-4-6,2026-03-25T22:30:28.000Z,false,437061,408823,1857,0,0.2563839,107.068,13,0,0
chrome-devtools-mcp-compressed-cli,github_navigate_to_file,3,claude-sonnet-4-6,2026-03-25T22:32:04.711Z,false,254014,228604,1213,0,0.18205695000000002,36.5,8,0,0
chrome-devtools-mcp-compressed-cli,github_navigate_to_file,4,claude-sonnet-4-6,2026-03-25T22:34:00.708Z,false,257132,231279,1419,0,0.1876107,55.821,8,0,0
chrome-devtools-mcp-compressed-cli,github_navigate_to_file,5,claude-sonnet-4-6,2026-03-25T22:34:49.318Z,false,187916,163504,1032,0,0.15607094999999999,33.482,6,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_infobox_hop,1,claude-sonnet-4-6,2026-03-25T22:35:23.639Z,true,273628,244101,863,0,0.19689479999999998,30.102,8,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_infobox_hop,2,claude-sonnet-4-6,2026-03-25T22:35:57.738Z,true,269739,241388,839,0,0.19131089999999998,29.09,8,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_infobox_hop,3,claude-sonnet-4-6,2026-03-25T22:36:43.603Z,true,302267,274563,951,0,0.20051639999999998,40.303,9,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_infobox_hop,4,claude-sonnet-4-6,2026-03-25T22:37:16.494Z,true,269514,241702,850,0,0.18954885,28.557,8,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_infobox_hop,5,claude-sonnet-4-6,2026-03-25T22:38:08.700Z,true,314716,283844,1168,0,0.2184357,46.696,9,0,0
chrome-devtools-mcp-compressed-cli,multi_page_comparison,1,claude-sonnet-4-6,2026-03-25T22:38:44.953Z,true,226411,200054,746,0,0.17003895,31.739,7,0,0
chrome-devtools-mcp-compressed-cli,multi_page_comparison,2,claude-sonnet-4-6,2026-03-25T22:39:23.846Z,true,315752,290735,1034,0,0.196536,34.161,10,0,0
chrome-devtools-mcp-compressed-cli,multi_page_comparison,3,claude-sonnet-4-6,2026-03-25T22:39:59.673Z,true,314368,289426,995,0,0.19527704999999998,32.128,10,0,0
chrome-devtools-mcp-compressed-cli,multi_page_comparison,4,claude-sonnet-4-6,2026-03-25T22:40:39.033Z,true,218183,193846,709,0,0.16004654999999998,33.787,7,0,0
chrome-devtools-mcp-compressed-cli,multi_page_comparison,5,claude-sonnet-4-6,2026-03-25T22:41:12.561Z,true,226200,199855,721,0,0.16955924999999997,27.995,7,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_search_click,1,claude-sonnet-4-6,2026-03-25T22:42:01.380Z,true,352607,323471,1125,0,0.2231673,44.132,11,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_search_click,2,claude-sonnet-4-6,2026-03-25T22:42:39.528Z,true,286056,260284,953,0,0.18901769999999998,33.107,9,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_search_click,3,claude-sonnet-4-6,2026-03-25T22:43:19.480Z,true,286012,259879,972,0,0.19053495,34.347,9,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_search_click,4,claude-sonnet-4-6,2026-03-25T22:43:50.669Z,true,253754,227701,874,0,0.1791123,26.829,8,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_search_click,5,claude-sonnet-4-6,2026-03-25T22:44:22.592Z,true,252926,226829,798,0,0.17787569999999997,27.854,8,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_deep_extraction,1,claude-sonnet-4-6,2026-03-25T22:45:00.447Z,true,221389,186543,1195,0,0.20455514999999996,32.367,6,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_deep_extraction,2,claude-sonnet-4-6,2026-03-25T22:45:53.341Z,true,266562,229141,1844,0,0.23672505000000002,45.955,7,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_deep_extraction,3,claude-sonnet-4-6,2026-03-25T22:46:30.771Z,true,181902,147017,904,0,0.18847935,28.569,5,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_deep_extraction,4,claude-sonnet-4-6,2026-03-25T22:47:14.264Z,true,178997,145287,1551,0,0.1932591,38.553,5,0,0
chrome-devtools-mcp-compressed-cli,wikipedia_deep_extraction,5,claude-sonnet-4-6,2026-03-25T22:47:59.096Z,true,179317,145243,1667,0,0.1963509,39.648,5,0,0
chrome-devtools-mcp-compressed-cli,github_issue_investigation,1,claude-sonnet-4-6,2026-03-25T22:48:30.231Z,true,161472,132108,812,0,0.16192290000000004,26.478,5,0,0
chrome-devtools-mcp-compressed-cli,github_issue_investigation,2,claude-sonnet-4-6,2026-03-25T22:49:09.938Z,true,162151,132292,787,0,0.16345935,33.097,5,0,0
chrome-devtools-mcp-compressed-cli,github_issue_investigation,3,claude-sonnet-4-6,2026-03-25T22:49:41.666Z,true,161442,132298,786,0,0.16076490000000002,26.988,5,0,0
chrome-devtools-mcp-compressed-cli,github_issue_investigation,4,claude-sonnet-4-6,2026-03-25T22:50:17.373Z,true,225015,198058,1214,0,0.17871014999999998,30.649,7,0,0
chrome-devtools-mcp-compressed-cli,github_issue_investigation,5,claude-sonnet-4-6,2026-03-25T22:50:54.736Z,true,161419,131301,1052,0,0.1681083,32.792,5,0,0
chrome-devtools-mcp-compressed-cli,multi_site_research,1,claude-sonnet-4-6,2026-03-25T22:51:40.030Z,true,329494,298537,1184,0,0.22340159999999998,40.003,10,0,0
chrome-devtools-mcp-compressed-cli,multi_site_research,2,claude-sonnet-4-6,2026-03-25T22:52:29.459Z,true,346064,314471,1245,0,0.23148179999999996,43.028,10,0,0
chrome-devtools-mcp-compressed-cli,multi_site_research,3,claude-sonnet-4-6,2026-03-25T22:53:16.436Z,true,378021,345993,1327,0,0.24379889999999993,42.303,11,0,0
chrome-devtools-mcp-compressed-cli,multi_site_research,4,claude-sonnet-4-6,2026-03-25T22:54:04.617Z,true,383749,351107,1395,0,0.2486556,42.012,11,0,0
chrome-devtools-mcp-compressed-cli,multi_site_research,5,claude-sonnet-4-6,2026-03-25T22:54:53.190Z,true,364787,334127,1434,0,0.23671409999999996,42.773,11,0,0
chrome-devtools-mcp-compressed-cli,tabular_data_analysis,1,claude-sonnet-4-6,2026-03-25T22:55:26.997Z,true,142185,104691,859,0,0.18489105,25.534,4,0,0
chrome-devtools-mcp-compressed-cli,tabular_data_analysis,2,claude-sonnet-4-6,2026-03-25T22:55:55.812Z,true,142191,104880,862,0,0.1843065,24.074,4,0,0
chrome-devtools-mcp-compressed-cli,tabular_data_analysis,3,claude-sonnet-4-6,2026-03-25T22:56:30.529Z,true,172559,138888,977,0,0.18258315000000003,29.508,5,0,0
chrome-devtools-mcp-compressed-cli,tabular_data_analysis,4,claude-sonnet-4-6,2026-03-25T22:57:12.084Z,true,250439,211929,1178,0,0.2256552,36.4,7,0,0
chrome-devtools-mcp-compressed-cli,tabular_data_analysis,5,claude-sonnet-4-6,2026-03-25T22:57:40.656Z,true,142187,104880,810,0,0.1835115,23.796,4,0,0
chrome-devtools-mcp-compressed-cli,navigate_404,1,claude-sonnet-4-6,2026-03-25T22:59:50.081Z,true,154395,130703,633,0,0.1375464,125.031,5,0,0
chrome-devtools-mcp-compressed-cli,navigate_404,2,claude-sonnet-4-6,2026-03-25T23:00:17.231Z,true,155093,131417,602,0,0.1372356,22.423,5,0,0
chrome-devtools-mcp-compressed-cli,navigate_404,3,claude-sonnet-4-6,2026-03-25T23:00:43.121Z,true,155073,131407,569,0,0.1367001,21.078,5,0,0
chrome-devtools-mcp-compressed-cli,navigate_404,4,claude-sonnet-4-6,2026-03-25T23:01:12.173Z,true,155066,131607,632,0,0.13692885,23.139,5,0,0
chrome-devtools-mcp-compressed-cli,navigate_404,5,claude-sonnet-4-6,2026-03-25T23:01:38.791Z,true,155098,131266,579,0,0.1374303,22.133,5,0,0
chrome-devtools-mcp-compressed-cli,broken_element_interaction,1,claude-sonnet-4-6,2026-03-25T23:02:07.554Z,true,185740,162534,792,0,0.14765744999999997,24.681,6,0,0
chrome-devtools-mcp-compressed-cli,broken_element_interaction,2,claude-sonnet-4-6,2026-03-25T23:02:35.727Z,true,154372,131723,688,0,0.13476615,23.198,5,0,0
chrome-devtools-mcp-compressed-cli,broken_element_interaction,3,claude-sonnet-4-6,2026-03-25T23:03:07.266Z,true,154363,131487,688,0,0.1355466,26.785,5,0,0
chrome-devtools-mcp-compressed-cli,broken_element_interaction,4,claude-sonnet-4-6,2026-03-25T23:03:37.210Z,true,154408,131720,744,0,0.1357515,25.291,5,0,0
chrome-devtools-mcp-compressed-cli,broken_element_interaction,5,claude-sonnet-4-6,2026-03-25T23:04:05.241Z,true,154371,131478,667,0,0.13529265,23.041,5,0,0
